FROM_ID,TO_ID,DURATION_H,DIST_KM
"15","29",0.193888888888889,6.28529
"15","30",0.249675,8.49346
"15","31",0.269297222222222,9.29313
"15","32",0.206561111111111,6.97143
"15","33",0.208138888888889,8.95671
"15","34",0.230327777777778,7.8867
"15","35",0.238705555555556,7.83773
"15","36",0.278291666666667,10.25123
"16","1",0.464033333333333,15.30717
"16","2",0.191747222222222,7.94632
"16","3",0.201519444444444,8.4286
"16","4",0.151791666666667,5.0641
"16","5",0.131463888888889,5.11978
"16","6",0.230533333333333,8.95171
"16","7",0.20245,8.12849
"16","8",0.145797222222222,5.31674
"16","9",0.143008333333333,4.34984
"16","10",0.112883333333333,3.57787
"16","11",0.150447222222222,4.8476
"16","12",0.161569444444444,5.15228
"16","13",0.218388888888889,8.37075
"16","14",0.1685,5.41339
"16","15",0.0767138888888889,2.06516
"16","16",0,0
"16","17",0.100166666666667,3.2001
"16","18",0.190994444444444,6.28197
"16","19",0.232011111111111,8.27328
"16","20",0.183563888888889,6.39617
"16","21",0.178825,5.43553
"16","22",0.107938888888889,3.73264
"16","23",0.147933333333333,4.91009
"16","24",0.238394444444444,8.31206
"16","25",0.243497222222222,8.52938
"16","26",0.249772222222222,8.80474
"16","27",0.202241666666667,6.95547
"16","28",0.229713888888889,7.23511
"16","29",0.192897222222222,5.96327
"16","30",0.237963888888889,8.33455
"16","31",0.313783333333333,11.12212
"16","32",0.249797222222222,13.42475
"16","33",0.247033333333333,10.96721
"16","34",0.267197222222222,8.94876
"16","35",0.275572222222222,8.89979
"16","36",0.315161111111111,11.3133
"17","1",0.502544444444444,16.82958
"17","2",0.230258333333333,9.46873
"17","3",0.240033333333333,9.95101
"17","4",0.172158333333333,5.80327
"17","5",0.115138888888889,4.81042
"17","6",0.178325,7.03702
"17","7",0.255627777777778,10.24094
"17","8",0.198977777777778,7.42919
"17","9",0.192655555555556,5.67169
"17","10",0.137963888888889,4.83644
"17","11",0.119966666666667,3.58182
"17","12",0.0931972222222222,3.43373
"17","13",0.271569444444444,10.4832
"17","14",0.217216666666667,6.58503
"17","15",0.122925,4.27512
"17","16",0.107702777777778,3.25308
"17","17",0,0
"17","18",0.111280555555556,4.76941
"17","19",0.280727777777778,9.44492
"17","20",0.236744444444444,8.50862
"17","21",0.14255,3.95716
"17","22",0.0483027777777778,1.64369
"17","23",0.0882944444444445,2.82114
"17","24",0.171413888888889,5.4617
"17","25",0.290886111111111,15.98365
"17","26",0.237463888888889,14.65333
"17","27",0.161444444444444,7.54535
"17","28",0.175280555555556,6.56871
"17","29",0.138466666666667,5.29687
"17","30",0.178325,6.24559
"17","31",0.313747222222222,16.79951
"17","32",0.188219444444444,12.64635
"17","33",0.185455555555556,10.18882
"17","34",0.212766666666667,8.28236
"17","35",0.221141666666667,8.23339
"17","36",0.260727777777778,10.64689
"18","1",0.580394444444444,19.681
"18","2",0.308108333333333,12.32015
"18","3",0.313558333333333,12.63327
"18","4",0.222344444444444,7.54972
"18","5",0.103883333333333,3.48098
"18","6",0.0967305555555556,4.32078
"18","7",0.350063888888889,13.08026
"18","8",0.293411111111111,10.26852
"18","9",0.270502777777778,8.52311
"18","10",0.188152777777778,6.58288
"18","11",0.156944444444444,4.1372
"18","12",0.0839805555555555,2.84187
"18","13",0.353986111111111,22.35611
"18","14",0.301152777777778,13.80923
"18","15",0.217361111111111,7.11444
"18","16",0.192455555555556,6.35582
"18","17",0.111002777777778,3.39538
"18","18",0,0
"18","19",0.319222222222222,20.84279
"18","20",0.331177777777778,11.34794
"18","21",0.185416666666667,9.74157
"18","22",0.135775,7.78249
"18","23",0.125275,4.74364
"18","24",0.0933277777777778,3.13555
"18","25",0.319336111111111,18.70719
"18","26",0.265913888888889,17.37687
"18","27",0.189894444444444,10.26889
"18","28",0.19745,7.45755
"18","29",0.155802777777778,6.12442
"18","30",0.1835,7.02493
"18","31",0.342197222222222,19.52305
"18","32",0.216669444444444,15.36989
